driverId,position,time,number,Season,Round
hamilton,8,2:17.309,2,2022,7
vettel,9,2:16.288,2,2022,7
ocon,10,2:15.166,2,2022,7
tsunoda,11,2:14.343,2,2022,7
bottas,12,2:13.433,2,2022,7
kevin_magnussen,13,2:12.354,2,2022,7
ricciardo,14,2:11.507,2,2022,7
mick_schumacher,15,2:10.806,2,2022,7
albon,16,2:09.667,2,2022,7
zhou,17,1:59.961,2,2022,7
gasly,18,2:34.889,2,2022,7
stroll,19,2:16.634,2,2022,7
latifi,20,2:09.418,2,2022,7
leclerc,1,1:43.218,3,2022,7
sainz,2,1:44.323,3,2022,7
perez,3,1:44.570,3,2022,7
max_verstappen,4,1:45.603,3,2022,7
norris,5,1:46.290,3,2022,7
russell,6,1:46.520,3,2022,7
alonso,7,1:46.608,3,2022,7
hamilton,8,1:46.997,3,2022,7
vettel,9,1:47.544,3,2022,7
ocon,10,1:48.949,3,2022,7
tsunoda,11,1:49.028,3,2022,7
bottas,12,1:49.266,3,2022,7
kevin_magnussen,13,1:48.904,3,2022,7
ricciardo,14,1:49.054,3,2022,7
mick_schumacher,15,1:49.408,3,2022,7
albon,16,1:48.888,3,2022,7
zhou,17,1:48.077,3,2022,7
gasly,18,1:43.994,3,2022,7
stroll,19,1:48.179,3,2022,7
latifi,20,1:45.134,3,2022,7
leclerc,1,1:41.885,4,2022,7
sainz,2,1:41.995,4,2022,7
perez,3,1:42.377,4,2022,7
max_verstappen,4,1:41.426,4,2022,7
norris,5,1:42.012,4,2022,7
russell,6,1:42.520,4,2022,7
alonso,7,1:42.916,4,2022,7
hamilton,8,1:43.309,4,2022,7
vettel,9,1:44.206,4,2022,7
ocon,10,1:44.686,4,2022,7
tsunoda,11,1:45.664,4,2022,7
bottas,12,1:45.433,4,2022,7
kevin_magnussen,13,1:45.374,4,2022,7
ricciardo,14,1:45.835,4,2022,7
albon,15,1:45.755,4,2022,7
zhou,16,1:45.705,4,2022,7
mick_schumacher,17,2:03.868,4,2022,7
gasly,18,1:42.417,4,2022,7
stroll,19,1:43.171,4,2022,7
latifi,20,1:44.039,4,2022,7
leclerc,1,1:39.679,5,2022,7
sainz,2,1:40.205,5,2022,7
perez,3,1:40.229,5,2022,7
max_verstappen,4,1:40.918,5,2022,7
norris,5,1:41.122,5,2022,7
russell,6,1:40.640,5,2022,7
alonso,7,1:41.549,5,2022,7
hamilton,8,1:41.762,5,2022,7
vettel,9,1:41.781,5,2022,7
ocon,10,1:43.140,5,2022,7
tsunoda,11,1:43.941,5,2022,7
bottas,12,1:43.769,5,2022,7
kevin_magnussen,13,1:43.996,5,2022,7
ricciardo,14,1:43.564,5,2022,7
albon,15,1:43.313,5,2022,7
zhou,16,1:43.285,5,2022,7
gasly,17,1:39.431,5,2022,7
mick_schumacher,18,1:43.339,5,2022,7
stroll,19,1:41.963,5,2022,7
latifi,20,1:40.616,5,2022,7
perez,1,1:50.927,1,2022,8
leclerc,2,1:52.264,1,2022,8
max_verstappen,3,1:52.920,1,2022,8
sainz,4,1:54.359,1,2022,8
russell,5,1:55.452,1,2022,8
gasly,6,1:56.234,1,2022,8
hamilton,7,1:56.952,1,2022,8
vettel,8,1:57.643,1,2022,8
tsunoda,9,1:58.400,1,2022,8
alonso,10,1:58.543,1,2022,8
norris,11,1:59.787,1,2022,8
ricciardo,12,2:00.530,1,2022,8
ocon,13,2:00.803,1,2022,8
zhou,14,2:01.528,1,2022,8
albon,15,2:02.720,1,2022,8
bottas,16,2:02.721,1,2022,8
stroll,17,2:03.829,1,2022,8
kevin_magnussen,18,2:03.859,1,2022,8
latifi,19,2:04.909,1,2022,8
mick_schumacher,20,2:05.761,1,2022,8
perez,1,1:48.303,2,2022,8
leclerc,2,1:48.845,2,2022,8
max_verstappen,3,1:48.954,2,2022,8
sainz,4,1:49.312,2,2022,8
russell,5,1:49.572,2,2022,8
gasly,6,1:50.338,2,2022,8
hamilton,7,1:50.521,2,2022,8
vettel,8,1:50.995,2,2022,8
tsunoda,9,1:51.348,2,2022,8
alonso,10,1:51.690,2,2022,8
norris,11,1:51.871,2,2022,8
ricciardo,12,1:51.760,2,2022,8
ocon,13,1:52.113,2,2022,8
zhou,14,1:52.296,2,2022,8
albon,15,1:52.112,2,2022,8
bottas,16,1:53.361,2,2022,8
kevin_magnussen,17,1:52.240,2,2022,8
stroll,18,1:53.790,2,2022,8
latifi,19,1:53.492,2,2022,8
mick_schumacher,20,1:53.514,2,2022,8
perez,1,1:48.245,3,2022,8
leclerc,2,1:48.601,3,2022,8
max_verstappen,3,1:48.690,3,2022,8
sainz,4,1:48.978,3,2022,8
russell,5,1:49.714,3,2022,8
gasly,6,1:49.848,3,2022,8
hamilton,7,1:50.054,3,2022,8
vettel,8,1:50.217,3,2022,8
tsunoda,9,1:50.311,3,2022,8
alonso,10,1:50.910,3,2022,8
norris,11,1:51.315,3,2022,8
ricciardo,12,1:50.956,3,2022,8
ocon,13,1:51.676,3,2022,8
zhou,14,1:51.667,3,2022,8
albon,15,1:51.932,3,2022,8
kevin_magnussen,16,1:51.322,3,2022,8
bottas,17,1:52.909,3,2022,8
stroll,18,1:52.309,3,2022,8
mick_schumacher,19,1:52.576,3,2022,8
latifi,20,1:57.544,3,2022,8
perez,1,1:48.517,4,2022,8
leclerc,2,1:48.519,4,2022,8
max_verstappen,3,1:48.248,4,2022,8
sainz,4,1:49.054,4,2022,8
russell,5,1:49.876,4,2022,8
gasly,6,1:49.997,4,2022,8
hamilton,7,1:50.089,4,2022,8
vettel,8,1:50.139,4,2022,8
tsunoda,9,1:50.406,4,2022,8
alonso,10,1:50.947,4,2022,8
norris,11,1:50.531,4,2022,8
ricciardo,12,1:50.965,4,2022,8
ocon,13,1:51.349,4,2022,8
zhou,14,1:51.837,4,2022,8
albon,15,1:51.531,4,2022,8
kevin_magnussen,16,1:51.128,4,2022,8
bottas,17,1:52.043,4,2022,8
stroll,18,1:52.595,4,2022,8
mick_schumacher,19,1:52.123,4,2022,8
latifi,20,2:17.857,4,2022,8
perez,1,1:48.439,5,2022,8
leclerc,2,1:48.430,5,2022,8
max_verstappen,3,1:48.312,5,2022,8
sainz,4,1:49.005,5,2022,8
russell,5,1:49.824,5,2022,8
gasly,6,1:50.293,5,2022,8
hamilton,7,1:49.792,5,2022,8
vettel,8,1:50.259,5,2022,8
tsunoda,9,1:50.517,5,2022,8
alonso,10,1:50.533,5,2022,8
norris,11,1:50.619,5,2022,8
ricciardo,12,1:50.540,5,2022,8
ocon,13,1:51.195,5,2022,8
zhou,14,1:50.701,5,2022,8
albon,15,1:51.309,5,2022,8
kevin_magnussen,16,1:51.168,5,2022,8
bottas,17,1:52.109,5,2022,8
stroll,18,1:51.997,5,2022,8
mick_schumacher,19,1:51.960,5,2022,8
latifi,20,1:52.442,5,2022,8
max_verstappen,1,1:23.396,1,2022,9
alonso,2,1:24.435,1,2022,9
sainz,3,1:25.160,1,2022,9
hamilton,4,1:26.209,1,2022,9
kevin_magnussen,5,1:27.088,1,2022,9
ocon,6,1:27.881,1,2022,9
russell,7,1:28.761,1,2022,9
mick_schumacher,8,1:29.342,1,2022,9
ricciardo,9,1:29.928,1,2022,9
zhou,10,1:30.286,1,2022,9
perez,11,1:31.210,1,2022,9
albon,12,1:31.675,1,2022,9
bottas,13,1:31.719,1,2022,9
norris,14,1:32.333,1,2022,9
vettel,15,1:32.647,1,2022,9
stroll,16,1:33.179,1,2022,9
gasly,17,1:33.394,1,2022,9
leclerc,18,1:33.701,1,2022,9
tsunoda,19,1:34.569,1,2022,9
latifi,20,1:35.457,1,2022,9
max_verstappen,1,1:18.960,2,2022,9
alonso,2,1:19.603,2,2022,9
sainz,3,1:19.339,2,2022,9
hamilton,4,1:19.549,2,2022,9
kevin_magnussen,5,1:20.105,2,2022,9
ocon,6,1:20.334,2,2022,9
russell,7,1:20.352,2,2022,9
mick_schumacher,8,1:20.785,2,2022,9
ricciardo,9,1:21.014,2,2022,9
zhou,10,1:21.166,2,2022,9
perez,11,1:21.239,2,2022,9
albon,12,1:21.297,2,2022,9
bottas,13,1:21.920,2,2022,9
norris,14,1:22.278,2,2022,9
vettel,15,1:22.343,2,2022,9
stroll,16,1:22.423,2,2022,9
leclerc,17,1:22.270,2,2022,9
gasly,18,1:23.231,2,2022,9
tsunoda,19,1:22.382,2,2022,9
latifi,20,1:22.432,2,2022,9
max_verstappen,1,1:18.818,3,2022,9
sainz,2,1:19.147,3,2022,9
alonso,3,1:20.136,3,2022,9
hamilton,4,1:19.013,3,2022,9
kevin_magnussen,5,1:19.833,3,2022,9
russell,6,1:19.238,3,2022,9
ocon,7,1:20.692,3,2022,9
mick_schumacher,8,1:19.589,3,2022,9
ricciardo,9,1:19.773,3,2022,9
zhou,10,1:19.583,3,2022,9
perez,11,1:19.654,3,2022,9
albon,12,1:20.304,3,2022,9
bottas,13,1:20.082,3,2022,9
norris,14,1:19.980,3,2022,9
vettel,15,1:20.173,3,2022,9
leclerc,16,1:20.117,3,2022,9
stroll,17,1:20.762,3,2022,9
gasly,18,1:20.406,3,2022,9
tsunoda,19,1:20.513,3,2022,9
latifi,20,1:21.123,3,2022,9
max_verstappen,1,1:18.393,4,2022,9
sainz,2,1:19.086,4,2022,9
alonso,3,1:18.980,4,2022,9
hamilton,4,1:19.158,4,2022,9
kevin_magnussen,5,1:19.729,4,2022,9
russell,6,1:19.154,4,2022,9
ocon,7,1:19.474,4,2022,9
mick_schumacher,8,1:19.195,4,2022,9
zhou,9,1:19.457,4,2022,9
ricciardo,10,1:20.389,4,2022,9
perez,11,1:19.428,4,2022,9
albon,12,1:19.484,4,2022,9
bottas,13,1:19.433,4,2022,9
norris,14,1:19.663,4,2022,9
vettel,15,1:19.529,4,2022,9
leclerc,16,1:19.397,4,2022,9
stroll,17,1:20.067,4,2022,9
gasly,18,1:20.010,4,2022,9
tsunoda,19,1:20.110,4,2022,9
latifi,20,1:20.610,4,2022,9
max_verstappen,1,1:18.293,5,2022,9
sainz,2,1:18.214,5,2022,9
alonso,3,1:18.455,5,2022,9
hamilton,4,1:18.660,5,2022,9
russell,5,1:18.867,5,2022,9
kevin_magnussen,6,1:20.233,5,2022,9
ocon,7,1:19.384,5,2022,9
mick_schumacher,8,1:20.064,5,2022,9
zhou,9,1:19.573,5,2022,9
ricciardo,10,1:19.655,5,2022,9
perez,11,1:19.787,5,2022,9
albon,12,1:19.690,5,2022,9
bottas,13,1:19.942,5,2022,9
norris,14,1:19.602,5,2022,9
leclerc,15,1:19.294,5,2022,9
stroll,16,1:19.595,5,2022,9
tsunoda,17,1:20.065,5,2022,9
latifi,18,1:20.483,5,2022,9
vettel,19,1:35.658,5,2022,9
gasly,20,1:35.629,5,2022,9
max_verstappen,1,2:21.969,1,2022,10
sainz,2,2:23.979,1,2022,10
hamilton,3,2:26.223,1,2022,10
leclerc,4,2:27.771,1,2022,10
alonso,5,2:30.972,1,2022,10
perez,6,2:34.001,1,2022,10
norris,7,2:36.287,1,2022,10
latifi,8,2:39.570,1,2022,10
bottas,9,2:42.397,1,2022,10
ricciardo,10,2:46.878,1,2022,10
gasly,11,2:49.321,1,2022,10
kevin_magnussen,12,2:51.320,1,2022,10
vettel,13,2:54.110,1,2022,10
stroll,14,2:56.549,1,2022,10
mick_schumacher,15,2:58.096,1,2022,10
tsunoda,16,3:35.850,1,2022,10
ocon,17,4:42.084,1,2022,10
sainz,1,53:10.972,2,2022,10
max_verstappen,2,53:15.545,2,2022,10
leclerc,3,53:11.677,2,2022,10
perez,4,53:06.869,2,2022,10
hamilton,5,53:19.557,2,2022,10
norris,6,53:14.854,2,2022,10
alonso,7,53:24.155,2,2022,10
latifi,8,53:18.246,2,2022,10
gasly,9,53:11.710,2,2022,10
bottas,10,53:20.311,2,2022,10
tsunoda,11,52:28.409,2,2022,10
ricciardo,12,53:18.000,2,2022,10
ocon,13,51:25.945,2,2022,10
kevin_magnussen,14,53:17.923,2,2022,10
vettel,15,53:19.676,2,2022,10
mick_schumacher,16,53:17.410,2,2022,10
stroll,17,53:23.101,2,2022,10
sainz,1,2:31.928,3,2022,10
max_verstappen,2,2:30.360,3,2022,10
leclerc,3,2:29.193,3,2022,10
perez,4,2:29.321,3,2022,10
norris,5,2:19.606,3,2022,10
hamilton,6,2:25.614,3,2022,10
gasly,7,2:11.047,3,2022,10
alonso,8,2:17.237,3,2022,10
tsunoda,9,2:08.425,3,2022,10
latifi,10,2:15.275,3,2022,10
ocon,11,2:05.385,3,2022,10
ricciardo,12,2:08.846,3,2022,10
bottas,13,2:11.434,3,2022,10
vettel,14,2:00.736,3,2022,10
kevin_magnussen,15,2:05.703,3,2022,10
stroll,16,1:55.880,3,2022,10
mick_schumacher,17,2:00.329,3,2022,10
sainz,1,1:33.437,4,2022,10
max_verstappen,2,1:33.807,4,2022,10
leclerc,3,1:34.650,4,2022,10
perez,4,1:35.479,4,2022,10
norris,5,1:35.426,4,2022,10
hamilton,6,1:35.270,4,2022,10
gasly,7,1:35.854,4,2022,10
alonso,8,1:36.426,4,2022,10
tsunoda,9,1:36.822,4,2022,10
ocon,10,1:36.513,4,2022,10
latifi,11,1:37.410,4,2022,10
bottas,12,1:37.106,4,2022,10
ricciardo,13,1:37.878,4,2022,10
vettel,14,1:37.594,4,2022,10
kevin_magnussen,15,1:37.784,4,2022,10
mick_schumacher,16,1:37.298,4,2022,10
stroll,17,1:38.189,4,2022,10
sainz,1,1:33.623,5,2022,10
max_verstappen,2,1:33.489,5,2022,10
leclerc,3,1:33.657,5,2022,10
perez,4,1:35.398,5,2022,10
norris,5,1:35.243,5,2022,10
hamilton,6,1:35.120,5,2022,10
alonso,7,1:35.064,5,2022,10
gasly,8,1:36.576,5,2022,10
tsunoda,9,1:35.745,5,2022,10
ocon,10,1:35.717,5,2022,10
latifi,11,1:35.719,5,2022,10
bottas,12,1:35.571,5,2022,10
ricciardo,13,1:35.865,5,2022,10
vettel,14,1:35.814,5,2022,10
kevin_magnussen,15,1:35.935,5,2022,10
mick_schumacher,16,1:36.040,5,2022,10
stroll,17,1:36.284,5,2022,10
sainz,1,1:33.596,6,2022,10
max_verstappen,2,1:33.539,6,2022,10
leclerc,3,1:33.483,6,2022,10
hamilton,4,1:33.731,6,2022,10
norris,5,1:35.119,6,2022,10
alonso,6,1:34.947,6,2022,10
gasly,7,1:35.333,6,2022,10
tsunoda,8,1:35.483,6,2022,10
ocon,9,1:35.589,6,2022,10
latifi,10,1:35.743,6,2022,10
bottas,11,1:35.694,6,2022,10
vettel,12,1:34.962,6,2022,10
ricciardo,13,1:35.642,6,2022,10
kevin_magnussen,14,1:35.549,6,2022,10
mick_schumacher,15,1:35.569,6,2022,10
max_verstappen,1,1:12.722,1,2022,11
leclerc,2,1:13.649,1,2022,11
sainz,3,1:14.784,1,2022,11
russell,4,1:16.191,1,2022,11
ocon,5,1:16.866,1,2022,11
kevin_magnussen,6,1:17.387,1,2022,11
hamilton,7,1:17.789,1,2022,11
mick_schumacher,8,1:18.147,1,2022,11
ricciardo,9,1:18.733,1,2022,11
norris,10,1:19.021,1,2022,11
stroll,11,1:19.383,1,2022,11
gasly,12,1:19.917,1,2022,11
albon,13,1:20.172,1,2022,11
zhou,14,1:20.617,1,2022,11
tsunoda,15,1:20.923,1,2022,11
latifi,16,1:21.353,1,2022,11
vettel,17,1:21.543,1,2022,11
alonso,18,1:21.839,1,2022,11
bottas,19,1:22.910,1,2022,11
perez,20,1:53.302,1,2022,11
